#,Date-Time (French Polynesia Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
948,10/19/2022 10:20:00,27.93,2702.08,,,,,,
949,10/19/2022 10:30:00,28.10,5649.92,,,,,,
950,10/19/2022 10:40:00,28.01,4637.44,,,,,,
951,10/19/2022 10:50:00,28.18,6551.04,,,,,,
952,10/19/2022 11:00:00,28.10,2024.32,,,,,,
953,10/19/2022 11:10:00,28.27,8204.80,,,,,,
954,10/19/2022 11:20:00,28.35,5265.92,,,,,,
955,10/19/2022 11:30:00,28.35,1663.36,,,,,,
956,10/19/2022 11:40:00,28.27,1207.68,,,,,,
957,10/19/2022 11:50:00,28.27,2228.48,,,,,,
958,10/19/2022 12:00:00,28.48,6676.48,,,,,,
959,10/19/2022 12:10:00,28.48,6656.00,,,,,,
960,10/19/2022 12:20:00,28.61,6860.80,,,,,,
961,10/19/2022 12:30:00,28.70,7388.16,,,,,,
962,10/19/2022 12:40:00,28.61,3559.68,,,,,,
963,10/19/2022 12:50:00,28.53,2258.56,,,,,,
964,10/19/2022 13:00:00,28.44,1947.52,,,,,,
965,10/19/2022 13:10:00,28.40,2703.36,,,,,,
966,10/19/2022 13:20:00,28.35,3440.64,,,,,,
967,10/19/2022 13:30:00,28.31,3082.24,,,,,,
968,10/19/2022 13:40:00,28.27,1767.68,,,,,,
969,10/19/2022 13:50:00,28.40,5227.52,,,,,,
970,10/19/2022 14:00:00,28.35,2051.20,,,,,,
971,10/19/2022 14:10:00,28.35,5916.16,,,,,,
972,10/19/2022 14:20:00,28.35,4070.40,,,,,,
973,10/19/2022 14:30:00,28.35,4907.52,,,,,,
974,10/19/2022 14:40:00,28.27,1635.20,,,,,,
975,10/19/2022 14:50:00,28.18,2443.52,,,,,,
976,10/19/2022 15:00:00,28.10,1898.24,,,,,,
977,10/19/2022 15:10:00,28.14,3704.32,,,,,,
978,10/19/2022 15:20:00,28.14,4665.60,,,,,,
979,10/19/2022 15:30:00,28.05,1649.28,,,,,,
980,10/19/2022 15:40:00,28.01,1264.64,,,,,,
981,10/19/2022 15:50:00,27.93,1635.84,,,,,,
982,10/19/2022 16:00:00,27.84,1131.20,,,,,,
983,10/19/2022 16:10:00,27.80,967.36,,,,,,
984,10/19/2022 16:20:00,27.71,437.76,,,,,,
985,10/19/2022 16:30:00,27.71,395.36,,,,,,
986,10/19/2022 16:40:00,27.58,238.80,,,,,,
987,10/19/2022 16:50:00,27.58,378.40,,,,,,
988,10/19/2022 17:00:00,27.54,345.60,,,,,,
989,10/19/2022 17:10:00,25.44,246.08,,,,,,
990,10/19/2022 17:20:00,25.31,146.76,,,,,,
991,10/19/2022 17:30:00,25.14,75.08,,,,,,
992,10/19/2022 17:40:00,25.14,55.68,,,,,,
993,10/19/2022 17:50:00,26.60,59.20,,,,,,
994,10/19/2022 18:00:00,26.90,15.64,,,,,,
995,10/19/2022 18:10:00,26.98,1.75,,,,,,
996,10/19/2022 18:20:00,26.98,0.00,,,,,,
997,10/19/2022 18:30:00,26.98,0.00,,,,,,
998,10/19/2022 18:40:00,26.98,0.00,,,,,,
999,10/19/2022 18:50:00,27.11,0.00,,,,,,
1000,10/19/2022 19:00:00,27.02,0.00,,,,,,
1001,10/19/2022 19:10:00,27.02,0.00,,,,,,
1002,10/19/2022 19:20:00,27.11,0.00,,,,,,
1003,10/19/2022 19:30:00,27.11,0.00,,,,,,
1004,10/19/2022 19:40:00,27.15,0.00,,,,,,
1005,10/19/2022 19:50:00,27.15,0.00,,,,,,
1006,10/19/2022 20:00:00,27.07,0.00,,,,,,
1007,10/19/2022 20:10:00,27.02,0.00,,,,,,
1008,10/19/2022 20:20:00,26.94,0.00,,,,,,
1009,10/19/2022 20:30:00,26.90,0.00,,,,,,
1010,10/19/2022 20:40:00,26.90,0.00,,,,,,
1011,10/19/2022 20:50:00,26.94,0.00,,,,,,
1012,10/19/2022 21:00:00,26.98,0.00,,,,,,
1013,10/19/2022 21:10:00,27.02,0.00,,,,,,
1014,10/19/2022 21:20:00,27.02,0.00,,,,,,
1015,10/19/2022 21:30:00,27.07,0.00,,,,,,
1016,10/19/2022 21:40:00,27.11,0.00,,,,,,
1017,10/19/2022 21:50:00,27.15,0.00,,,,,,
1018,10/19/2022 22:00:00,27.15,0.00,,,,,,
1019,10/19/2022 22:10:00,27.20,0.00,,,,,,
1020,10/19/2022 22:20:00,27.24,0.00,,,,,,
1021,10/19/2022 22:30:00,27.20,0.00,,,,,,
1022,10/19/2022 22:40:00,27.24,0.00,,,,,,
1023,10/19/2022 22:50:00,27.20,0.00,,,,,,
1024,10/19/2022 23:00:00,27.24,0.00,,,,,,
1025,10/19/2022 23:10:00,27.24,0.00,,,,,,
1026,10/19/2022 23:20:00,27.28,0.00,,,,,,
1027,10/19/2022 23:30:00,27.28,0.00,,,,,,
1028,10/19/2022 23:40:00,27.20,0.00,,,,,,
1029,10/19/2022 23:50:00,27.20,0.00,,,,,,
1030,10/20/2022 00:00:00,27.24,0.00,,,,,,
1031,10/20/2022 00:10:00,27.20,0.00,,,,,,
1032,10/20/2022 00:20:00,27.20,0.00,,,,,,
1033,10/20/2022 00:30:00,27.15,0.00,,,,,,
1034,10/20/2022 00:40:00,27.15,0.00,,,,,,
1035,10/20/2022 00:50:00,27.11,0.00,,,,,,
1036,10/20/2022 01:00:00,27.15,0.00,,,,,,
1037,10/20/2022 01:10:00,27.15,0.00,,,,,,
1038,10/20/2022 01:20:00,27.15,0.00,,,,,,
1039,10/20/2022 01:30:00,27.11,0.00,,,,,,
1040,10/20/2022 01:40:00,27.11,0.00,,,,,,
1041,10/20/2022 01:50:00,27.15,0.00,,,,,,
1042,10/20/2022 02:00:00,27.11,0.00,,,,,,
1043,10/20/2022 02:10:00,27.11,0.00,,,,,,
1044,10/20/2022 02:20:00,27.11,0.00,,,,,,
1045,10/20/2022 02:30:00,27.11,0.00,,,,,,
1046,10/20/2022 02:40:00,27.15,0.00,,,,,,
1047,10/20/2022 02:50:00,27.11,1.75,,,,,,
1048,10/20/2022 03:00:00,27.15,0.00,,,,,,
1049,10/20/2022 03:10:00,27.20,0.00,,,,,,
1050,10/20/2022 03:20:00,27.15,0.00,,,,,,
1051,10/20/2022 03:30:00,27.11,0.00,,,,,,
1052,10/20/2022 03:40:00,27.11,0.00,,,,,,
1053,10/20/2022 03:50:00,27.11,0.00,,,,,,
1054,10/20/2022 04:00:00,27.11,0.00,,,,,,
1055,10/20/2022 04:10:00,27.07,0.00,,,,,,
1056,10/20/2022 04:20:00,27.07,0.00,,,,,,
1057,10/20/2022 04:30:00,27.11,0.00,,,,,,
1058,10/20/2022 04:40:00,27.07,0.00,,,,,,
1059,10/20/2022 04:50:00,27.02,0.00,,,,,,
1060,10/20/2022 05:00:00,27.11,0.00,,,,,,
1061,10/20/2022 05:10:00,27.07,0.65,,,,,,
1062,10/20/2022 05:20:00,27.02,10.33,,,,,,
1063,10/20/2022 05:30:00,27.02,38.37,,,,,,
1064,10/20/2022 05:40:00,26.94,91.04,,,,,,
1065,10/20/2022 05:50:00,26.98,148.44,,,,,,
1066,10/20/2022 06:00:00,26.98,265.20,,,,,,
1067,10/20/2022 06:10:00,27.02,332.48,,,,,,
1068,10/20/2022 06:20:00,27.02,375.52,,,,,,
1069,10/20/2022 06:30:00,27.02,479.04,,,,,,
1070,10/20/2022 06:40:00,26.98,606.40,,,,,,
1071,10/20/2022 06:50:00,27.02,784.96,,,,,,
1072,10/20/2022 07:00:00,27.02,1169.92,,,,,,
1073,10/20/2022 07:10:00,27.11,1229.44,,,,,,
1074,10/20/2022 07:20:00,27.07,1283.20,,,,,,
1075,10/20/2022 07:30:00,27.11,1117.76,,,,,,
1076,10/20/2022 07:40:00,27.20,1402.88,,,,,,
1077,10/20/2022 07:50:00,27.24,2014.08,,,,,,
1078,10/20/2022 08:00:00,27.24,2108.80,,,,,,
1079,10/20/2022 08:10:00,27.28,1709.44,,,,,,
1080,10/20/2022 08:20:00,27.32,1740.80,,,,,,
1081,10/20/2022 08:30:00,27.37,2019.20,,,,,,
1082,10/20/2022 08:40:00,27.41,2267.52,,,,,,
1083,10/20/2022 08:50:00,27.41,2110.72,,,,,,
1084,10/20/2022 09:00:00,27.50,3925.76,,,,,,
1085,10/20/2022 09:10:00,27.50,3144.96,,,,,,
1086,10/20/2022 09:20:00,27.54,3143.68,,,,,,
1087,10/20/2022 09:30:00,27.54,2845.44,,,,,,
1088,10/20/2022 09:40:00,27.67,7316.48,,,,,,
1089,10/20/2022 09:50:00,27.80,5696.00,,,,,,
1090,10/20/2022 10:00:00,27.71,3968.00,,,,,,
1091,10/20/2022 10:10:00,27.67,2895.36,,,,,,
1092,10/20/2022 10:20:00,27.67,2662.40,,,,,,
1093,10/20/2022 10:30:00,27.67,2899.20,,,,,,
1094,10/20/2022 10:40:00,27.71,3431.68,,,,,,
1095,10/20/2022 10:50:00,27.63,1971.84,,,,,,
1096,10/20/2022 11:00:00,27.58,2919.68,,,,,,
1097,10/20/2022 11:10:00,27.80,8148.48,,,,,,
1098,10/20/2022 11:20:00,27.88,6909.44,,,,,,
1099,10/20/2022 11:30:00,28.01,8647.68,,,,,,
1100,10/20/2022 11:40:00,28.14,8092.16,,,,,,
1101,10/20/2022 11:50:00,28.14,4679.68,,,,,,
1102,10/20/2022 12:00:00,28.05,3262.72,,,,,,
1103,10/20/2022 12:10:00,28.14,4158.72,,,,,,
1104,10/20/2022 12:20:00,28.31,9948.16,,,,,,
1105,10/20/2022 12:30:00,28.27,7500.80,,,,,,
1106,10/20/2022 12:40:00,28.27,6264.32,,,,,,
1107,10/20/2022 12:50:00,28.23,3764.48,,,,,,
1108,10/20/2022 13:00:00,28.27,4875.52,,,,,,
1109,10/20/2022 13:10:00,28.23,6333.44,,,,,,
1110,10/20/2022 13:20:00,28.23,4847.36,,,,,,
1111,10/20/2022 13:30:00,28.18,3486.72,,,,,,
1112,10/20/2022 13:40:00,28.10,3200.00,,,,,,
1113,10/20/2022 13:50:00,28.05,3439.36,,,,,,
1114,10/20/2022 14:00:00,28.01,2439.68,,,,,,
1115,10/20/2022 14:10:00,28.05,3234.56,,,,,,
1116,10/20/2022 14:20:00,28.14,5757.44,,,,,,
1117,10/20/2022 14:30:00,28.18,7513.60,,,,,,
1118,10/20/2022 14:40:00,28.23,6991.36,,,,,,
1119,10/20/2022 14:50:00,28.14,5442.56,,,,,,
1120,10/20/2022 15:00:00,28.18,6016.00,,,,,,
1121,10/20/2022 15:10:00,28.05,4239.36,,,,,,
1122,10/20/2022 15:20:00,28.05,4640.00,,,,,,
1123,10/20/2022 15:30:00,28.10,4386.56,,,,,,
1124,10/20/2022 15:40:00,28.01,4056.32,,,,,,
1125,10/20/2022 15:50:00,28.01,3863.04,,,,,,
1126,10/20/2022 16:00:00,27.93,3139.84,,,,,,
1127,10/20/2022 16:10:00,27.88,2535.04,,,,,,
1128,10/20/2022 16:20:00,27.75,1186.56,,,,,,
1129,10/20/2022 16:30:00,27.75,1525.12,,,,,,
1130,10/20/2022 16:40:00,27.67,756.80,,,,,,
1131,10/20/2022 16:50:00,27.63,596.80,,,,,,
1132,10/20/2022 17:00:00,27.58,472.00,,,,,,
1133,10/20/2022 17:10:00,27.54,385.44,,,,,,
1134,10/20/2022 17:20:00,27.45,339.20,,,,,,
1135,10/20/2022 17:30:00,27.41,182.08,,,,,,
1136,10/20/2022 17:40:00,27.20,204.24,,,,,,
1137,10/20/2022 17:50:00,27.15,118.40,,,,,,
1138,10/20/2022 18:00:00,27.20,46.34,,,,,,
1139,10/20/2022 18:10:00,27.24,8.35,,,,,,
1140,10/20/2022 18:20:00,27.24,0.21,,,,,,
1141,10/20/2022 18:30:00,27.20,0.00,,,,,,
1142,10/20/2022 18:40:00,27.20,0.00,,,,,,
1143,10/20/2022 18:50:00,27.20,0.00,,,,,,
1144,10/20/2022 19:00:00,27.15,0.00,,,,,,
1145,10/20/2022 19:10:00,27.15,0.00,,,,,,
1146,10/20/2022 19:20:00,27.11,0.00,,,,,,
1147,10/20/2022 19:30:00,27.15,0.00,,,,,,
1148,10/20/2022 19:40:00,27.07,0.00,,,,,,
1149,10/20/2022 19:50:00,27.11,0.00,,,,,,
1150,10/20/2022 20:00:00,26.98,0.00,,,,,,
1151,10/20/2022 20:10:00,27.02,0.00,,,,,,
1152,10/20/2022 20:20:00,26.98,0.00,,,,,,
1153,10/20/2022 20:30:00,26.98,0.00,,,,,,
1154,10/20/2022 20:40:00,26.98,0.00,,,,,,
1155,10/20/2022 20:50:00,26.94,0.00,,,,,,
1156,10/20/2022 21:00:00,26.94,0.00,,,,,,
1157,10/20/2022 21:10:00,26.94,0.00,,,,,,
1158,10/20/2022 21:20:00,26.94,0.00,,,,,,
1159,10/20/2022 21:30:00,26.98,0.00,,,,,,
1160,10/20/2022 21:40:00,26.98,0.00,,,,,,
1161,10/20/2022 21:50:00,26.98,0.00,,,,,,
1162,10/20/2022 22:00:00,26.94,0.00,,,,,,
1163,10/20/2022 22:10:00,26.98,0.00,,,,,,
1164,10/20/2022 22:20:00,26.94,0.00,,,,,,
1165,10/20/2022 22:30:00,26.94,0.00,,,,,,
1166,10/20/2022 22:40:00,26.98,0.00,,,,,,
1167,10/20/2022 22:50:00,26.98,0.00,,,,,,
1168,10/20/2022 23:00:00,26.94,0.00,,,,,,
1169,10/20/2022 23:10:00,26.94,0.00,,,,,,
1170,10/20/2022 23:20:00,26.94,0.00,,,,,,
1171,10/20/2022 23:30:00,26.98,0.00,,,,,,
1172,10/20/2022 23:40:00,26.98,0.00,,,,,,
1173,10/20/2022 23:50:00,26.90,0.00,,,,,,
1174,10/21/2022 00:00:00,26.90,0.00,,,,,,
1175,10/21/2022 00:10:00,26.90,0.00,,,,,,
1176,10/21/2022 00:20:00,26.94,0.00,,,,,,
1177,10/21/2022 00:30:00,26.90,0.00,,,,,,
1178,10/21/2022 00:40:00,26.90,0.00,,,,,,
1179,10/21/2022 00:50:00,26.94,0.00,,,,,,
1180,10/21/2022 01:00:00,26.94,0.00,,,,,,
1181,10/21/2022 01:10:00,26.90,0.00,,,,,,
1182,10/21/2022 01:20:00,26.90,0.00,,,,,,
1183,10/21/2022 01:30:00,26.85,0.00,,,,,,
1184,10/21/2022 01:40:00,26.90,0.00,,,,,,
1185,10/21/2022 01:50:00,26.94,0.00,,,,,,
1186,10/21/2022 02:00:00,26.85,0.00,,,,,,
1187,10/21/2022 02:10:00,26.85,0.00,,,,,,
1188,10/21/2022 02:20:00,26.81,0.00,,,,,,
1189,10/21/2022 02:30:00,26.81,0.00,,,,,,
1190,10/21/2022 02:40:00,26.81,0.00,,,,,,
1191,10/21/2022 02:50:00,26.81,0.00,,,,,,
1192,10/21/2022 03:00:00,26.81,0.00,,,,,,
1193,10/21/2022 03:10:00,26.77,0.00,,,,,,
1194,10/21/2022 03:20:00,26.81,0.00,,,,,,
1195,10/21/2022 03:30:00,26.77,0.00,,,,,,
1196,10/21/2022 03:40:00,26.77,0.00,,,,,,
1197,10/21/2022 03:50:00,26.72,0.00,,,,,,
1198,10/21/2022 04:00:00,26.72,0.00,,,,,,
1199,10/21/2022 04:10:00,26.77,0.00,,,,,,
1200,10/21/2022 04:20:00,26.72,0.00,,,,,,
1201,10/21/2022 04:30:00,26.72,0.00,,,,,,
1202,10/21/2022 04:40:00,26.68,0.00,,,,,,
1203,10/21/2022 04:50:00,26.68,0.00,,,,,,
1204,10/21/2022 05:00:00,26.68,0.00,,,,,,
1205,10/21/2022 05:10:00,26.68,1.31,,,,,,
1206,10/21/2022 05:20:00,26.68,14.54,,,,,,
1207,10/21/2022 05:30:00,26.68,61.40,,,,,,
1208,10/21/2022 05:40:00,26.72,137.88,,,,,,
1209,10/21/2022 05:50:00,26.68,216.56,,,,,,
1210,10/21/2022 06:00:00,26.60,288.08,,,,,,
1211,10/21/2022 06:10:00,26.68,350.88,,,,,,
1212,10/21/2022 06:20:00,26.68,1036.16,,,,,,
1213,10/21/2022 06:30:00,26.72,1344.00,,,,,,
1214,10/21/2022 06:40:00,26.72,1649.28,,,,,,
1215,10/21/2022 06:50:00,26.81,1633.92,,,,,,
1216,10/21/2022 07:00:00,26.90,2272.64,,,,,,
1217,10/21/2022 07:10:00,26.94,2601.60,,,,,,
1218,10/21/2022 07:20:00,26.98,2919.68,,,,,,
1219,10/21/2022 07:30:00,27.11,3247.36,,,,,,
1220,10/21/2022 07:40:00,27.20,3595.52,,,,,,
1221,10/21/2022 07:50:00,27.28,3911.68,,,,,,
1222,10/21/2022 08:00:00,27.37,4231.68,,,,,,
1223,10/21/2022 08:10:00,27.41,4552.96,,,,,,
1224,10/21/2022 08:20:00,27.50,4823.04,,,,,,
1225,10/21/2022 08:30:00,27.58,5118.72,,,,,,
1226,10/21/2022 08:40:00,27.54,5388.80,,,,,,
1227,10/21/2022 08:50:00,27.67,5724.16,,,,,,
1228,10/21/2022 09:00:00,27.75,6039.04,,,,,,
1229,10/21/2022 09:10:00,27.80,6248.96,,,,,,
1230,10/21/2022 09:20:00,27.88,6760.96,,,,,,
1231,10/21/2022 09:30:00,27.93,7034.88,,,,,,
1232,10/21/2022 09:40:00,27.97,7452.16,,,,,,
1233,10/21/2022 09:50:00,28.05,7654.40,,,,,,
1234,10/21/2022 10:00:00,28.14,7823.36,,,,,,
1235,10/21/2022 10:10:00,28.05,8711.68,,,,,,
1236,10/21/2022 10:20:00,28.18,8217.60,,,,,,
1237,10/21/2022 10:30:00,28.23,7541.76,,,,,,
1238,10/21/2022 10:40:00,28.31,9807.36,,,,,,
1239,10/21/2022 10:50:00,28.44,10664.96,,,,,,
1240,10/21/2022 11:00:00,28.40,5196.80,,,,,,
1241,10/21/2022 11:10:00,28.31,5076.48,,,,,,
1242,10/21/2022 11:20:00,28.31,4020.48,,,,,,
1243,10/21/2022 11:30:00,28.23,4305.92,,,,,,
1244,10/21/2022 11:40:00,28.27,6489.60,,,,,,
1245,10/21/2022 11:50:00,28.18,4567.04,,,,,,
1246,10/21/2022 12:00:00,28.14,8450.56,,,,,,
1247,10/21/2022 12:10:00,28.23,6282.24,,,,,,
1248,10/21/2022 12:20:00,28.23,4766.72,,,,,,
1249,10/21/2022 12:30:00,28.27,4259.84,,,,,,
1250,10/21/2022 12:40:00,28.31,6778.88,,,,,,
1251,10/21/2022 12:50:00,28.40,8527.36,,,,,,
1252,10/21/2022 13:00:00,28.35,5783.04,,,,,,
1253,10/21/2022 13:10:00,28.23,6305.28,,,,,,
1254,10/21/2022 13:20:00,28.27,5027.84,,,,,,
1255,10/21/2022 13:30:00,28.14,4358.40,,,,,,
1256,10/21/2022 13:40:00,28.14,3517.44,,,,,,
1257,10/21/2022 13:50:00,28.05,3404.80,,,,,,
1258,10/21/2022 14:00:00,28.05,3303.68,,,,,,
1259,10/21/2022 14:10:00,28.10,5434.88,,,,,,
1260,10/21/2022 14:20:00,28.14,5606.40,,,,,,
1261,10/21/2022 14:30:00,28.18,5639.68,,,,,,
1262,10/21/2022 14:40:00,28.05,3859.20,,,,,,
1263,10/21/2022 14:50:00,27.97,2547.20,,,,,,
1264,10/21/2022 15:00:00,27.97,2172.16,,,,,,
1265,10/21/2022 15:10:00,27.93,2453.76,,,,,,
1266,10/21/2022 15:20:00,27.88,2263.68,,,,,,
1267,10/21/2022 15:30:00,27.88,2031.36,,,,,,
1268,10/21/2022 15:40:00,27.88,1664.00,,,,,,
1269,10/21/2022 15:50:00,27.84,1713.28,,,,,,
1270,10/21/2022 16:00:00,27.80,1521.28,,,,,,
1271,10/21/2022 16:10:00,27.71,873.28,,,,,,
1272,10/21/2022 16:20:00,27.71,1386.88,,,,,,
1273,10/21/2022 16:30:00,27.67,1311.36,,,,,,
1274,10/21/2022 16:40:00,27.63,978.88,,,,,,
1275,10/21/2022 16:50:00,27.63,778.24,,,,,,
1276,10/21/2022 17:00:00,27.63,600.32,,,,,,
1277,10/21/2022 17:10:00,27.54,409.44,,,,,,
1278,10/21/2022 17:20:00,27.54,327.84,,,,,,
1279,10/21/2022 17:30:00,27.50,264.32,,,,,,
1280,10/21/2022 17:40:00,27.50,178.56,,,,,,
1281,10/21/2022 17:50:00,27.45,105.08,,,,,,
1282,10/21/2022 18:00:00,27.45,39.25,,,,,,
1283,10/21/2022 18:10:00,27.45,7.25,,,,,,
1284,10/21/2022 18:20:00,27.45,0.21,,,,,,
1285,10/21/2022 18:30:00,27.37,0.00,,,,,,
1286,10/21/2022 18:40:00,27.37,0.00,,,,,,
1287,10/21/2022 18:50:00,27.28,0.00,,,,,,
1288,10/21/2022 19:00:00,27.24,0.00,,,,,,
1289,10/21/2022 19:10:00,27.15,0.00,,,,,,
1290,10/21/2022 19:20:00,27.11,0.00,,,,,,
1291,10/21/2022 19:30:00,27.07,0.00,,,,,,
1292,10/21/2022 19:40:00,26.98,0.00,,,,,,
1293,10/21/2022 19:50:00,26.90,0.00,,,,,,
1294,10/21/2022 20:00:00,26.85,0.00,,,,,,
1295,10/21/2022 20:10:00,26.81,0.00,,,,,,
1296,10/21/2022 20:20:00,26.77,0.00,,,,,,
1297,10/21/2022 20:30:00,26.77,0.00,,,,,,
1298,10/21/2022 20:40:00,26.81,0.00,,,,,,
1299,10/21/2022 20:50:00,26.90,0.00,,,,,,
1300,10/21/2022 21:00:00,26.90,0.00,,,,,,
1301,10/21/2022 21:10:00,26.90,0.00,,,,,,
1302,10/21/2022 21:20:00,26.94,0.00,,,,,,
1303,10/21/2022 21:30:00,26.98,0.00,,,,,,
1304,10/21/2022 21:40:00,27.02,0.00,,,,,,
1305,10/21/2022 21:50:00,27.07,0.00,,,,,,
1306,10/21/2022 22:00:00,27.07,0.00,,,,,,
1307,10/21/2022 22:10:00,27.07,0.00,,,,,,
1308,10/21/2022 22:20:00,27.07,0.00,,,,,,
1309,10/21/2022 22:30:00,27.07,0.00,,,,,,
1310,10/21/2022 22:40:00,27.11,0.00,,,,,,
1311,10/21/2022 22:50:00,27.11,0.00,,,,,,
1312,10/21/2022 23:00:00,27.15,0.00,,,,,,
1313,10/21/2022 23:10:00,27.07,0.00,,,,,,
1314,10/21/2022 23:20:00,26.34,0.00,,,,,,
1315,10/21/2022 23:30:00,26.90,0.65,,,,,,
1316,10/21/2022 23:40:00,27.02,0.00,,,,,,
1317,10/21/2022 23:50:00,27.02,0.00,,,,,,
1318,10/22/2022 00:00:00,27.02,0.00,,,,,,
1319,10/22/2022 00:10:00,27.07,1.09,,,,,,
1320,10/22/2022 00:20:00,27.07,0.00,,,,,,
1321,10/22/2022 00:30:00,27.02,0.00,,,,,,
1322,10/22/2022 00:40:00,27.07,0.00,,,,,,
1323,10/22/2022 00:50:00,27.02,0.00,,,,,,
1324,10/22/2022 01:00:00,27.02,0.00,,,,,,
1325,10/22/2022 01:10:00,27.02,0.00,,,,,,
1326,10/22/2022 01:20:00,26.98,0.00,,,,,,
1327,10/22/2022 01:30:00,26.98,0.00,,,,,,
1328,10/22/2022 01:40:00,27.02,0.00,,,,,,
1329,10/22/2022 01:50:00,26.98,0.00,,,,,,
1330,10/22/2022 02:00:00,26.98,0.00,,,,,,
1331,10/22/2022 02:10:00,26.98,0.00,,,,,,
1332,10/22/2022 02:20:00,26.98,0.00,,,,,,
1333,10/22/2022 02:30:00,26.94,0.00,,,,,,
1334,10/22/2022 02:40:00,26.90,0.00,,,,,,
1335,10/22/2022 02:50:00,26.98,0.00,,,,,,
1336,10/22/2022 03:00:00,26.94,0.00,,,,,,
1337,10/22/2022 03:10:00,26.98,0.00,,,,,,
1338,10/22/2022 03:20:00,26.94,0.00,,,,,,
1339,10/22/2022 03:30:00,26.94,0.00,,,,,,
1340,10/22/2022 03:40:00,26.94,0.00,,,,,,
1341,10/22/2022 03:50:00,26.94,0.00,,,,,,
1342,10/22/2022 04:00:00,26.94,0.00,,,,,,
1343,10/22/2022 04:10:00,26.94,0.00,,,,,,
1344,10/22/2022 04:20:00,26.90,0.00,,,,,,
1345,10/22/2022 04:30:00,26.90,0.00,,,,,,
1346,10/22/2022 04:40:00,26.85,0.00,,,,,,
1347,10/22/2022 04:50:00,26.85,0.00,,,,,,
1348,10/22/2022 05:00:00,26.85,0.00,,,,,,
1349,10/22/2022 05:10:00,26.85,1.53,,,,,,
1350,10/22/2022 05:20:00,26.90,16.52,,,,,,
1351,10/22/2022 05:30:00,26.85,64.98,,,,,,
1352,10/22/2022 05:40:00,26.85,151.04,,,,,,
1353,10/22/2022 05:50:00,26.85,253.76,,,,,,
1354,10/22/2022 06:00:00,26.85,320.80,,,,,,
1355,10/22/2022 06:10:00,26.81,490.56,,,,,,
1356,10/22/2022 06:20:00,26.85,1200.64,,,,,,
1357,10/22/2022 06:30:00,26.94,1594.24,,,,,,
1358,10/22/2022 06:40:00,26.94,1994.88,,,,,,
1359,10/22/2022 06:50:00,27.02,2265.60,,,,,,
1360,10/22/2022 07:00:00,27.02,1168.96,,,,,,
1361,10/22/2022 07:10:00,27.15,2828.80,,,,,,
1362,10/22/2022 07:20:00,27.11,1409.92,,,,,,
1363,10/22/2022 07:30:00,27.24,3905.28,,,,,,
1364,10/22/2022 07:40:00,27.20,1420.16,,,,,,
1365,10/22/2022 07:50:00,27.24,1473.92,,,,,,
1366,10/22/2022 08:00:00,27.37,4791.04,,,,,,
1367,10/22/2022 08:10:00,27.50,4736.00,,,,,,
1368,10/22/2022 08:20:00,27.54,5090.56,,,,,,
1369,10/22/2022 08:30:00,27.63,5360.64,,,,,,
1370,10/22/2022 08:40:00,27.71,5652.48,,,,,,
1371,10/22/2022 08:50:00,27.75,5972.48,,,,,,
1372,10/22/2022 09:00:00,27.84,6343.68,,,,,,
1373,10/22/2022 09:10:00,27.93,6602.24,,,,,,
1374,10/22/2022 09:20:00,27.88,4003.84,,,,,,
1375,10/22/2022 09:30:00,27.93,2986.24,,,,,,
1376,10/22/2022 09:40:00,27.97,7710.72,,,,,,
1377,10/22/2022 09:50:00,27.80,3479.04,,,,,,
1378,10/22/2022 10:00:00,27.93,1913.60,,,,,,
1379,10/22/2022 10:10:00,27.93,9167.36,,,,,,
1380,10/22/2022 10:20:00,27.97,9323.52,,,,,,
1381,10/22/2022 10:30:00,27.80,2091.52,,,,,,
1382,10/22/2022 10:40:00,27.88,9779.20,,,,,,
1383,10/22/2022 10:50:00,27.93,2626.56,,,,,,
1384,10/22/2022 11:00:00,28.18,10680.32,,,,,,
1385,10/22/2022 11:10:00,28.18,10478.08,,,,,,
1386,10/22/2022 11:20:00,28.27,10181.12,,,,,,
1387,10/22/2022 11:30:00,28.31,11448.32,,,,,,
1388,10/22/2022 11:40:00,28.40,11023.36,,,,,,
1389,10/22/2022 11:50:00,28.53,11151.36,,,,,,
1390,10/22/2022 12:00:00,28.57,11586.56,,,,,,
1391,10/22/2022 12:10:00,28.61,8885.76,,,,,,
1392,10/22/2022 12:20:00,28.74,11381.76,,,,,,
1393,10/22/2022 12:30:00,28.74,11397.12,,,,,,
1394,10/22/2022 12:40:00,28.83,10350.08,,,,,,
1395,10/22/2022 12:50:00,28.87,10004.48,,,,,,
1396,10/22/2022 13:00:00,28.87,10012.16,,,,,,
1397,10/22/2022 13:10:00,28.87,9766.40,,,,,,
1398,10/22/2022 13:20:00,28.87,8189.44,,,,,,
1399,10/22/2022 13:30:00,28.83,5342.72,,,,,,
1400,10/22/2022 13:40:00,28.83,7879.68,,,,,,
1401,10/22/2022 13:50:00,28.78,7557.12,,,,,,
1402,10/22/2022 14:00:00,28.78,7303.68,,,,,,
1403,10/22/2022 14:10:00,28.74,7001.60,,,,,,
1404,10/22/2022 14:20:00,28.78,6691.84,,,,,,
1405,10/22/2022 14:30:00,28.65,6607.36,,,,,,
1406,10/22/2022 14:40:00,28.61,6487.04,,,,,,
